*  *  Diary stub parameter file                                      HEADDIR   H  1  CUCHARS
1  5            Steak                                                STEAK     G  1  FOOD   
1  6              Round steak                                        030510    D  1  FOOD   
1  6              Sirloin steak                                      030610    D  1  FOOD   
1  6              Other steak                                        030710    D  1  FOOD   
1  5            Other beef                                           030810    D  1  FOOD   
1  4          Pork                                                   PORK      G  1  FOOD   
1  5            Bacon                                                040110    D  1  FOOD   
1  5            Pork chops                                           040210    D  1  FOOD   
1  5            Ham                                                  HAM       G  1  FOOD   
1  6              Ham, not canned                                    040310    D  1  FOOD   
1  6              Canned ham                                         040610    D  1  FOOD   
1  5            Sausage                                              040510    D  1  FOOD   
1  5            Other pork                                           040410    D  1  FOOD   
1  4          Other meats                                            OTHRMEAT  G  1  FOOD   
1  5            Frankfurters                                         050110    D  1  FOOD   
1  5            Lunch meats (cold cuts)                              LNCHMEAT  G  1  FOOD   
1  6              Bologna, liverwurst, salami                        050210    D  1  FOOD   
1  6              Other lunchmeats                                   050310    D  1  FOOD   
1  5            Lamb, organ meats and others                         LAMBOTHR  G  1  FOOD   
1  6              Lamb and organ meats                               050410    D  1  FOOD   
1  6              Mutton, goat and game                              050900    D  1  FOOD   
1  4          Poultry                                                POULTRY   G  1  FOOD   
1  5            Fresh and frozen chickens                            CHICKEN   G  1  FOOD   
1  6              Fresh and frozen whole chicken                     060110    D  1  FOOD   
1  6              Fresh and frozen chicken parts                     060210    D  1  FOOD   
1  5            Other poultry                                        060310    D  1  FOOD   
1  4          Fish and seafood                                       FISHSEA   G  1  FOOD   
1  5            Canned fish and seafood                              070110    D  1  FOOD   
1  5            Fresh fish and shellfish                             070230    D  1  FOOD   
1  5            Frozen fish and shellfish                            070240    D  1  FOOD   
1  4          Eggs                                                   080110    D  1  FOOD   
1  3        Dairy products                                           DAIRY     G  1  FOOD   
1  4          Fresh milk and cream                                   MILKCRM   G  1  FOOD   
1  5            Fresh milk, all types                                090110    D  1  FOOD   
1  5            Cream                                                090210    D  1  FOOD   
1  4          Other dairy products                                   OTHDAIRY  G  1  FOOD   
1  5            Butter                                               100110    D  1  FOOD   
1  5            Cheese                                               100210    D  1  FOOD   
1  5            Ice cream and related products                       100410    D  1  FOOD   
1  5            Miscellaneous dairy products                         100510    D  1  FOOD   
1  3        Fruits and vegetables                                    FRUITVEG  G  1  FOOD   
1  4          Fresh fruits                                           FRSHFRUT  G  1  FOOD   
1  5            Apples                                               110110    D  1  FOOD   
1  5            Bananas                                              110210    D  1  FOOD   
1  5            Oranges                                              110310    D  1  FOOD   
1  5            Citrus fruits, excluding oranges                     110510    D  1  FOOD   
1  5            Other fresh fruits                                   110410    D  1  FOOD   
1  4          Fresh vegetables                                       FRESHVEG  G  1  FOOD   
1  5            Potatoes                                             120110    D  1  FOOD   
1  5            Lettuce                                              120210    D  1  FOOD   
1  5            Tomatoes                                             120310    D  1  FOOD   
1  5            Other fresh vegetables                               120410    D  1  FOOD   
1  4          Processed fruits                                       PROCFRUT  G  1  FOOD   
1  5            Frozen fruits and fruit juices                       FRZNFRUT  G  1  FOOD   
1  6              Frozen orange juice                                130110    D  1  FOOD   
1  6              Frozen fruits                                      130121    D  1  FOOD   
1  6              Frozen fruit juices                                130122    D  1  FOOD   
1  5            Canned fruits                                        130310    D  1  FOOD   
1  5            Dried fruit                                          130320    D  1  FOOD   
1  5            Fresh fruit juice                                    130211    D  1  FOOD   
1  5            Canned and bottled fruit juice                       130212    D  1  FOOD   
1  4          Processed vegetables                                   PROCVEG   G  1  FOOD   
1  5            Frozen vegetables                                    140110    D  1  FOOD   
1  5            Canned and dried vegetables and juices               CANDVEG   G  1  FOOD   
1  6              Canned beans                                       140210    D  1  FOOD   
1  6              Canned corn                                        140220    D  1  FOOD   
1  6              Canned miscellaneous vegetables                    140230    D  1  FOOD   
1  6              Dried peas                                         140320    D  1  FOOD   
1  6              Dried beans                                        140330    D  1  FOOD   
1  6              Dried miscellaneous vegetables                     140340    D  1  FOOD   
1  6              Dried processed vegetables                         140310    D  1  FOOD   
1  6              Frozen vegetable juices                            140410    D  1  FOOD   
1  6              Fresh and canned vegetable juices                  140420    D  1  FOOD   
1  3        Other food at home                                       OTHRFOOD  G  1  FOOD   
1  4          Sugar and other sweets                                 SWEETS    G  1  FOOD   
1  5            Candy and chewing gum                                150110    D  1  FOOD   
1  5            Sugar                                                150211    D  1  FOOD   
1  5            Artificial sweeteners                                150212    D  1  FOOD   
1  5            Jams, preserves, other sweets                        150310    D  1  FOOD   
1  4          Fats and oils                                          FATSOILS  G  1  FOOD   
1  5            Margarine                                            160110    D  1  FOOD   
1  5            Fats and oils                                        160211    D  1  FOOD   
1  5            Salad dressings                                      160212    D  1  FOOD   
1  5            Nondairy cream and imitation milk                    160310    D  1  FOOD   
1  5            Peanut butter                                        160320    D  1  FOOD   
1  4          Miscellaneous foods                                    MISCFOOD  G  1  FOOD   
1  5            Frozen prepared foods                                FRZNPREP  G  1  FOOD   
1  6              Frozen meals                                       180210    D  1  FOOD   
1  6              Other frozen prepared foods                        180220    D  1  FOOD   
1  5            Canned and packaged soups                            180110    D  1  FOOD   
1  5            Potato chips, nuts, and other snacks                 SNACKS    G  1  FOOD   
1  6              Potato chips and other snacks                      180310    D  1  FOOD   
1  6              Nuts                                               180320    D  1  FOOD   
1  5            Condiments and seasonings                            CONDMNTS  G  1  FOOD   
1  6              Salt, spices, other seasonings                     180410    D  1  FOOD   
1  6              Olives, pickles, relishes                          180420    D  1  FOOD   
1  6              Sauces and gravies                                 180510    D  1  FOOD   
1  6              Baking needs and miscellaneous products            180520    D  1  FOOD   
1  5            Other canned and packaged prepared foods             OTHRPREP  G  1  FOOD   
1  6              Prepared salads                                    180611    D  1  FOOD   
1  6              Prepared desserts                                  180612    D  1  FOOD   
1  6              Baby food                                          180620    D  1  FOOD   
1  6              Miscellaneous prepared foods                       180710    D  1  FOOD   
1  6              Vitamin supplements                                180720    D  1  FOOD   
1  4          Nonalcoholic beverages                                 NALCBEVG  G  1  FOOD   
1  5            Cola                                                 170110    D  1  FOOD   
1  5            Other carbonated drinks                              170210    D  1  FOOD   
1  5            Tea                                                  170520    D  1  FOOD   
1  5            Coffee                                               COFFEE    G  1  FOOD   
1  6              Roasted coffee                                     170310    D  1  FOOD   
1  6              Instant and freeze dried coffee                    170410    D  1  FOOD   
1  5            Noncarbonated fruit flavored drinks, including       170510    D  1  FOOD   
2                 non-frozen lemonade                                                       
1  5            Other noncarbonated beverages and ice                170531    D  1  FOOD   
1  5            Bottled water                                        170532    D  1  FOOD   
1  5            Sports drinks                                        170533    D  1  FOOD   
1  5            Nonalcoholic beer                                    200112    D  1  FOOD   
1  2      Food away from home                                        FOODAWAY  G  1  FOOD   
1  3        Meals at restaurants (except on trips)                   RESTRANT  G  1  FOOD   
1  4          Lunch                                                  LUNCH     G  1  FOOD   
1  5            Lunch at fast food, take-out, delivery, concession   190111    D  1  FOOD   
2                 stands, buffet and cafeteria (other than employer                         
2                 and school cafeteria)                                                     
1  5            Lunch at full service restaurants                    190112    D  1  FOOD   
1  5            Lunch at vending machines and mobile vendors         190113    D  1  FOOD   
1  5            Lunch at employer and school cafeterias              190114    D  1  FOOD   
1  4           Dinner                                                DINNER    G  1  FOOD   
1  5            Dinner at fast food, take-out, delivery, concession  190211    D  1  FOOD   
2                 stands, buffet and cafeteria (other than employer                         
2                 and school cafeteria)                                                     
1  5            Dinner at full service restaurants                   190212    D  1  FOOD   
1  5            Dinner at vending machines and mobile vendors        190213    D  1  FOOD   
1  5            Dinner at employer and school cafeterias             190214    D  1  FOOD   
1  4          Snacks and nonalcoholic beverages                      SNKNABEV  G  1  FOOD   
1  5            Snacks and nonalcoholic beverages at fast food,      190311    D  1  FOOD   
2                 take-out, delivery, concession stands, buffet and                         
2                 cafeteria (other than employer and school                                 
2                 cafeteria)                                                                
1  5            Snacks and nonalcoholic beverages at full service    190312    D  1  FOOD   
2                 restaurants                                                               
1  5            Snacks and nonalcoholic beverages at vending         190313    D  1  FOOD   
2                 machines and mobile vendors                                               
1  5            Snacks and nonalcoholic beverages at employer and    190314    D  1  FOOD   
2                 school cafeterias                                                         
1  4          Breakfast and brunch                                   BRKFBRUN  G  1  FOOD   
1  5            Breakfast and brunch at fast food, take-out,         190321    D  1  FOOD   
2                 delivery, concession stands, buffet and cafeteria                         
2                 (other than employer and school cafeteria)                                
1  5            Breakfast and brunch at full service restaurants     190322    D  1  FOOD   
1  5            Breakfast and brunch at vending machines and mobile  190323    D  1  FOOD   
2                 vendors                                                                   
1  5            Breakfast and brunch at employer and school          190324    D  1  FOOD   
2                 cafeterias                                                                
1  1    Alcoholic beverages                                          ALCBEVG   G  1  EXPEND 
1  2      At home                                                    ALCHOME   G  1  EXPEND 
1  3        Beer and ale                                             200111    D  1  EXPEND 
1  3        Whiskey                                                  200210    D  1  EXPEND 
1  3        Wine                                                     200310    D  1  EXPEND 
1  3        Other alcoholic beverages                                200410    D  1  EXPEND 
1  2      Away from home                                             ALCAWAY   G  1  EXPEND 
1  3        Beer and ale                                             BEERNALE  G  1  EXPEND 
1  4          Beer and ale at fast food, take-out, delivery,         200511    D  1  EXPEND 
2               concession stands, buffet and cafeteria                                     
1  4          Beer and ale at full service restaurants               200512    D  1  EXPEND 
1  4          Beer and ale at vending machines and mobile vendors    200513    D  1  EXPEND 
1  4          Beer at employer                                       200514    D  1  EXPEND 
1  4          Beer at board                                          200515    D  1  EXPEND 
1  4          Beer and ale at catered affairs                        200516    D  1  EXPEND 
1  3        Wine                                                     WINE      G  1  EXPEND 
1  4          Wine at fast food, take-out, delivery, concession      200521    D  1  EXPEND 
2               stands, buffet and cafeteria                                                
1  4          Wine at full service restaurants                       200522    D  1  EXPEND 
1  4          Wine at vending machines and mobile vendors            200523    D  1  EXPEND 
1  4          Wine at employer                                       200524    D  1  EXPEND 
1  4          Wine at board                                          200525    D  1  EXPEND 
1  4          Wine at catered affairs                                200526    D  1  EXPEND 
1  3        Other alcoholic beverages                                OTHALCBV  G  1  EXPEND 
1  4          Other alcoholic beverages at fast food, take-out,      200531    D  1  EXPEND 
2               delivery, concession stands, buffet and cafeteria                           
1  4          Other alcoholic beverages at full service restaurants  200532    D  1  EXPEND 
1  4          Other alcoholic beverages at vending machines and      200533    D  1  EXPEND 
2               mobile vendors                                                              
1  4          Other alcohol at employer                              200534    D  1  EXPEND 
1  4          Other alcohol at board                                 200535    D  1  EXPEND 
1  4          Other alcoholic beverages at catered affairs           200536    D  1  EXPEND 
1  1    Housing                                                      HOUSING   G  1  EXPEND 
1  2      Fuel and utilities                                         FUELUTL   G  1  EXPEND 
1  3        Electricity and natural gas                              ELECNAT   G  1  EXPEND 
1  4          Electricity                                            260110    D  1  EXPEND 
1  4          Natural gas                                            260210    D  1  EXPEND 
1  3        Fuel oil and other fuels                                 OTHRFUEL  G  1  EXPEND 
1  4          Fuel oil                                               250110    D  1  EXPEND 
1  4          Bottled and tank gas                                   250210    D  1  EXPEND 
1  4          Coal                                                   250220    D  1  EXPEND 
1  4          Miscellaneous fuels                                    250900    D  1  EXPEND 
1  3        Telephone services                                       270000    D  1  EXPEND 
1  2      Household operations                                       HHOPER    G  1  EXPEND 
1  3        Other household expenses                                 HHOTHXPN  G  1  EXPEND 
1  4          Repair of miscellaneous household equipment and        340913    D  1  EXPEND 
2               furnishings
1  4          Household laundry and dry cleaning, sent out           340520    D  1  EXPEND
                (nonclothing) not coin-operated                                                                 
1  2      Housekeeping supplies                                      HKPGSUPP  G  1  EXPEND 
1  3        Laundry and cleaning supplies                            LAUNDRY   G  1  EXPEND 
1  4          Soaps and detergents                                   330110    D  1  EXPEND 
1  4          Other laundry cleaning products                        330210    D  1  EXPEND 
1  3        Other household products                                 HKPGOTHR  G  1  EXPEND 
1  4          Cleansing and toilet tissue, paper towels and napkins  330310    D  1  EXPEND 
1  4          Miscellaneous household products                       330510    D  1  EXPEND 
1  4          Lawn and garden supplies                               330610    D  1  EXPEND 
1  3        Postage and stationery                                   POSTAGE   G  1  EXPEND 
1  4          Stationery, stationery supplies, giftwrap              330410    D  1  EXPEND 
1  4          Postage                                                340110    D  1  EXPEND 
1  4          Delivery services                                      340120    D  1  EXPEND 
1  2      Household furnishings and equipment                        HHFURNSH  G  1  EXPEND 
1  3        Household textiles                                       HHTXTILE  G  1  EXPEND 
1  4          Bathroom linens                                        280110    D  1  EXPEND 
1  4          Bedroom linens                                         280120    D  1  EXPEND 
1  4          Kitchen and dining room linens                         280130    D  1  EXPEND 
1  4          Slipcovers, decorative pillows                         280220    D  1  EXPEND 
1  3        Furniture                                                FURNITUR  G  1  EXPEND 
1  4          Outdoor furniture                                      290430    D  1  EXPEND 
1  3        Floor coverings                                          FLOORCOV  G  1  EXPEND 
1  4          Room size rugs and other floor covering, nonpermanent  320110    D  1  EXPEND 
1  3        Major appliances                                         MAJAPPL   G  1  EXPEND 
1  4          Electric floor cleaning equipment                      320511    D  1  EXPEND 
1  4          Sewing machines                                        320512    D  1  EXPEND 
1  4          Miscellaneous household appliances                     300900    D  1  EXPEND 
1  3        Small appliances, miscellaneous housewares               SMAPPHWR  G  1  EXPEND 
1  4          Housewares                                             HOUSWARE  G  1  EXPEND 
1  5            China and other dinnerware                           320320    D  1  EXPEND 
1  5            Glassware                                            320340    D  1  EXPEND 
1  5            Silver serving pieces                                320350    D  1  EXPEND 
1  5            Nonelectric cookware                                 320370    D  1  EXPEND 
1  5            Tableware, nonelectric kitchenware                   320380    D  1  EXPEND 
1  4          Small appliances                                       SMLLAPPL  G  1  EXPEND 
1  5            Portable heating and cooling equipment               320522    D  1  EXPEND 
1  3        Miscellaneous household equipment                        MISCHHEQ  G  1  EXPEND 
1  4          Infants' equipment                                     320130    D  1  EXPEND 
1  4          Laundry and cleaning equipment                         320140    D  1  EXPEND 
1  4          Outdoor equipment                                      320150    D  1  EXPEND 
1  4          Lamps and lighting fixtures                            320220    D  1  EXPEND 
1  4          Clocks and other household decorative items            320233    D  1  EXPEND 
1  4          Telephones and accessories                             320232    D  1  EXPEND 
1  4          Lawn and garden equipment                              320410    D  1  EXPEND 
1  4          Power tools                                            320420    D  1  EXPEND 
1  4          Hand tools                                             320902    D  1  EXPEND 
1  4          Indoor plants, fresh flowers                           320903    D  1  EXPEND 
1  4          Closet and storage items                               320904    D  1  EXPEND
1  4          Computer software                                      690119    D  1  EXPEND
1  4          Computer accessories                                   690120    D  1  EXPEND 
1  4          Other hardware                                         320430    D  1  EXPEND 
1  4          Miscellaneous household equipment and parts            320905    D  1  EXPEND 
1  4          Luggage                                                430130    D  1  EXPEND 
1  1    Apparel and services                                         APPAREL   G  1  EXPEND 
1  2      Men and boys                                               MENBOYS   G  1  EXPEND 
1  3        Men, 16 and over                                         MENS      G  1  EXPEND 
1  4          Men's sportcoats, tailored jackets                     360120    D  1  EXPEND 
1  4          Men's coats and jackets                                360210    D  1  EXPEND 
1  4          Men's underwear                                        360311    D  1  EXPEND 
1  4          Men's hosiery                                          360312    D  1  EXPEND 
1  4          Men's accessories                                      360330    D  1  EXPEND 
1  4          Men's sweaters and vests                               360340    D  1  EXPEND 
1  4          Men's active sportswear                                360350    D  1  EXPEND 
1  4          Men's shirts                                           360410    D  1  EXPEND 
1  4          Men's pants and shorts                                 360513    D  1  EXPEND 
1  4          Men's uniforms                                         360901    D  1  EXPEND 
1  3        Boys, 2 to 15                                            BOYS      G  1  EXPEND 
1  4          Boys' shirts                                           370130    D  1  EXPEND 
1  4          Boys' underwear                                        370211    D  1  EXPEND 
1  4          Boys' nightwear                                        370212    D  1  EXPEND 
1  4          Boys' hosiery                                          370213    D  1  EXPEND 
1  4          Boys' accessories                                      370220    D  1  EXPEND 
1  4          Boys' suits, sportcoats, vests                         370311    D  1  EXPEND 
1  2      Women and girls                                            WMNSGRLS  G  1  EXPEND 
1  3        Women, 16 and over                                       WOMENS    G  1  EXPEND 
1  4          Women's coats and jackets                              380110    D  1  EXPEND 
1  4          Women's dresses                                        380210    D  1  EXPEND 
1  4          Women's sportcoats, tailored jackets                   380311    D  1  EXPEND 
1  4          Women's vests and sweaters                             380312    D  1  EXPEND 
1  4          Women's shirts, tops, blouses                          380313    D  1  EXPEND 
1  4          Women's skirts                                         380320    D  1  EXPEND 
1  4          Women's pants and shorts                               380333    D  1  EXPEND 
1  4          Women's active sportswear                              380340    D  1  EXPEND 
1  4          Women's sleepwear                                      380410    D  1  EXPEND 
1  4          Women's undergarments                                  380420    D  1  EXPEND 
1  4          Women's hosiery                                        380430    D  1  EXPEND 
1  4          Women's accessories                                    380901    D  1  EXPEND 
1  4          Women's uniforms                                       380902    D  1  EXPEND 
1  3        Girls, 2 to 15                                           GIRLS     G  1  EXPEND 
1  4          Girls' coats and jackets                               390110    D  1  EXPEND 
1  4          Girls' dresses and suits                               390120    D  1  EXPEND 
1  4          Girls' shirts, blouses, sweaters                       390210    D  1  EXPEND 
1  4          Girls' active sportswear                               390230    D  1  EXPEND 
1  4          Girls' underwear and sleepwear                         390310    D  1  EXPEND 
1  4          Girls' hosiery                                         390321    D  1  EXPEND 
1  4          Girls' accessories                                     390322    D  1  EXPEND 
1  2      Children under 2                                           INFANT    G  1  EXPEND 
1  3        Infant dresses, outerwear                                410120    D  1  EXPEND 
1  3        Infant underwear                                         410130    D  1  EXPEND 
1  3        Infant nightwear, loungewear                             410140    D  1  EXPEND 
1  3        Infant accessories                                       410901    D  1  EXPEND 
1  2      Footwear                                                   FOOTWEAR  G  1  EXPEND 
1  3        Men's footwear                                           400110    D  1  EXPEND 
1  3        Boys' footwear                                           400210    D  1  EXPEND 
1  3        Women's footwear                                         400310    D  1  EXPEND 
1  3        Girls' footwear                                          400220    D  1  EXPEND 
1  2      Other apparel products and services                        OTHAPPRL  G  1  EXPEND 
1  3        Material for making clothes                              420110    D  1  EXPEND 
1  3        Sewing patterns and notions                              420120    D  1  EXPEND 
1  3        Watches                                                  430110    D  1  EXPEND 
1  1    Transportation                                               TRANS     G  1  EXPEND 
1  2      Gasoline, motor oil, and additives                         GASMOTA   G  1  EXPEND 
1  3        Gasoline and diesel fuel                                 GASHDESL  G  1  EXPEND 
1  4          Gasoline                                               470111    D  1  EXPEND 
1  4          Diesel fuel                                            470112    D  1  EXPEND 
1  3        Motor oil, coolants and other additives                  MOTCOLA   G  1  EXPEND 
1  4          Motor oil                                              470211    D  1  EXPEND 
1  4          Coolant, brake fluid, transmission fluid, and other    470220    D  1  EXPEND 
2               additives                                                                   
1  2      Other vehicle expenses                                     VEHOTHXP  G  1  EXPEND 
1  3        Maintenance and repairs                                  CAREPAIR  G  1  EXPEND 
1  4          Vehicle audio equipment                                480214    D  1  EXPEND 
1  4          Vehicle products and cleaning services                 480212    D  1  EXPEND 
1  4          Misc. auto repair, servicing                           490000    D  1  EXPEND 
1  4          Gas tank repair, replacement                           490316    D  1  EXPEND 
1  3        Vehicle insurance                                        500110    D  1  EXPEND 
1  3        Vehicle rental, leases, licenses, and other charges      VEHRNTLC  G  1  EXPEND 
1  4          Tolls or electronic toll passes                        520541    D  1  EXPEND 
1  2      Public transportation                                      PUBTRANS  G  1  EXPEND 
1  3        Taxi fares and limousine services                        530412    D  1  EXPEND 
1  1    Health care                                                  HEALTH    G  1  EXPEND 
1  2      Medical services                                           MEDSERVS  G  1  EXPEND 
1  3        Repair of medical equipment                              570902    D  1  EXPEND 
1  2      Drugs                                                      DRUGS     G  1  EXPEND 
1  3        Nonprescription drugs                                    550210    D  1  EXPEND 
1  3        Nonprescription vitamins                                 550410    D  1  EXPEND 
1  2      Medical supplies                                           MEDSUPPL  G  1  EXPEND 
1  3        Topicals and dressings                                   550310    D  1  EXPEND
1  3        Adult diapers                                            640430    D  1  EXPEND 
1  1    Entertainment                                                ENTRTAIN  G  1  EXPEND 
1  2      Fees and admissions                                        FEESADM   G  1  EXPEND 
1  3        Fees for participant sports                              620121    D  1  EXPEND 
1  3        Fees for recreational lessons                            620310    D  1  EXPEND 
1  2      Audio and visual equipment and services                    TVAUDIO   G  1  EXPEND 
1  3        Radios                                                   310311    D  1  EXPEND 
1  3        Cable and satellite television services                  270310    D  1  EXPEND 
1  3        Phonographs                                              310312    D  1  EXPEND 
1  3        Tape recorders and players                               310313    D  1  EXPEND 
1  3        Digital media players and recorders                      310315    D  1  EXPEND 
1  3        Miscellaneous sound equipment                            310331    D  1  EXPEND 
1  3        Miscellaneous video equipment                            310335    D  1  EXPEND 
1  3        Sound equipment accessories                              310332    D  1  EXPEND 
1  3        Video cassettes, tapes, and discs                        310220    D  1  EXPEND
1  3        Video game software                                      310231    D  1  EXPEND
1  3        Video game hardware and accessories                      310232    D  1  EXPEND 
1  2      Pets, toys, hobbies, and playground equipment              PETSPLAY  G  1  EXPEND 
1  3        Pets                                                     PETS      G  1  EXPEND 
1  4          Pet food                                               610310    D  1  EXPEND 
1  4          Pet purchase, supplies, medicine                       610320    D  1  EXPEND 
1  4          Vet services                                           620420    D  1  EXPEND 
1  3        Toys, games, arts and crafts, and tricycles              610110    D  1  EXPEND 
1  3        Playground equipment                                     610120    D  1  EXPEND 
1  2      Other entertainment supplies, equipment, and services      ENTEROTH  G  1  EXPEND 
1  3        Sports, recreation and exercise equipment                RECEQUIP  G  1  EXPEND 
1  4          Athletic gear, game tables, and exercise equipment     600210    D  1  EXPEND 
1  4          Camping equipment                                      600410    D  1  EXPEND 
1  4          Hunting and fishing equipment                          600420    D  1  EXPEND 
1  4          Global positioning system devices                      600903    D  1  EXPEND 
1  3        Photographic equipment, supplies and services            PHOTOEQ   G  1  EXPEND 
1  4          Other photographic supplies                            610220    D  1  EXPEND 
1  4          Photographer fees                                      620320    D  1  EXPEND 
1  3        Fireworks                                                610901    D  1  EXPEND 
1  3        Souvenirs                                                610902    D  1  EXPEND 
1  3        Visual goods                                             610903    D  1  EXPEND 
1  3        Pinball, electronic video games                          620913    D  1  EXPEND 
1  1    Personal care products and services                          PERSCARE  G  1  EXPEND 
1  2      Personal care products                                     PERSPROD  G  1  EXPEND 
1  3        Hair care products                                       640110    D  1  EXPEND 
1  3        Nonelectric articles for the hair                        640120    D  1  EXPEND 
1  3        Oral hygiene products, articles                          640210    D  1  EXPEND 
1  3        Shaving needs                                            640220    D  1  EXPEND 
1  3        Cosmetics, perfume, bath preparations                    640310    D  1  EXPEND 
1  3        Deodorants, feminine hygiene, miscellaneous personal     640410    D  1  EXPEND 
2             care                                                                          
1  3        Electric personal care appliances                        640420    D  1  EXPEND 
1  2      Personal care services                                     PERSSERV  G  1  EXPEND 
1  3        Personal care service for females                        650110    D  1  EXPEND 
1  3        Personal care service for males                          650210    D  1  EXPEND 
1  3        Repair of personal care appliances                       650900    D  1  EXPEND 
1  1    Reading                                                      READING   G  1  EXPEND 
1  2      Newsletters                                                590900    D  1  EXPEND
1  2      Digital book readers                                       690118    D  1  EXPEND 
1  1    Education                                                    EDUCATN   G  1  EXPEND 
1  2      School supplies, etc. - unspecified                        660000    D  1  EXPEND 
1  1    Tobacco products and smoking supplies                        TOBACCO   G  1  EXPEND 
1  2      Smoking accessories                                        630220    D  1  EXPEND 
1  2      Marijuana                                                  630900    D  1  EXPEND 
1  1    Miscellaneous                                                MISC      G  1  EXPEND 
1  2      Miscellaneous fees                                         620925    D  1  EXPEND 
1  2      Lotteries and pari-mutuel losses                           620926    D  1  EXPEND 
1  2      Miscellaneous personal services                            680903    D  1  EXPEND 
